,ES1 Index,NQ1 Index,Z 1 Index,VG1 Index,XU1 Index,NK1 Index,CL1 Comdty,CO1 Comdty,NG1 Comdty,XB1 Comdty,HO1 Comdty,HG1 Comdty,LA1 Comdty,LX1 Comdty,C 1 Comdty,S 1 Comdty,BO1 Comdty,LC1 Comdty,W 1 Comdty,GC1 Comdty,PL1 Comdty,FV1 Comdty,TY1 Comdty,RX1 Comdty,JB1 Comdty,PnL,Pct_PnL,CumPnL
3/24/2020,-121900,-151095,679858.8675,561994.809,-158827.5,-164254.248,-168070,-190050,66120,0,0,0,114712.5,135506.25,0,0,0,0,0,-498240,70170,0,0,0,0,47127.4,0.000471274,0.651796542
3/25/2020,123350,149355,235498.4004,200257.3056,-164222.5,173006.0246,-171430,-191730,-49770,0,0,0,-113868.75,-91425,0,0,0,0,0,-490020,-223650,0,0,0,0,35209.15,0.000352092,0.652026035
3/26/2020,391200,313760,-235331.4759,-201015.2284,475665,335097.6456,45200,52680,-163700,0,0,0,113775,324406.25,0,0,0,0,0,165120,-221130,0,0,0,0,13624.41,0.000136244,0.652114869
3/27/2020,378600,302740,745762.4398,-595547.9759,458730,353529.7387,150570,174510,65360,0,0,0,343462.5,327600,0,0,0,0,0,487500,-222090,0,0,0,0,-11352.21,-0.000113522,0.65204084
3/30/2020,-130562.5,-157095,760645.2392,614138.3056,-163800,174461.7669,-160720,-159320,169000,0,0,0,-339243.75,-93287.5,0,0,0,0,0,-486600,-72390,0,0,0,0,26474.57,0.000264746,0.652213465
3/31/2020,128487.5,311450,272246.3768,597661.1368,478800,-175934.536,-143360,-159180,49200,0,0,0,112612.5,-94887.5,0,0,0,0,0,158340,-217320,0,0,0,0,-61130.66,-0.000611307,0.651814762
4/1/2020,489600,297550,832277.0997,-215970.4487,512192.5,332555.7525,162480,173180,-63480,0,0,0,331425,325675,0,0,0,0,0,-157820,71230,0,0,0,0,110117.62,0.001101176,0.652532525
4/2/2020,377475,305090,836652.9526,-194879.3516,468975,165508.2939,-50640,-59880,-139680,0,0,0,146350,141018.75,0,0,0,0,0,-162570,-290400,0,0,0,0,-38496.51,-0.000384965,0.652281323
4/3/2020,496550,300910,791580.4059,-195018.9797,392305,488622.7545,28340,34110,-145890,0,0,0,-109031.25,93700,0,0,0,0,0,-163370,-249935,0,0,0,0,78672.17,0.000786722,0.652794487
4/6/2020,132225,160595,774666.8302,205244.1397,141267.5,340047.6103,-26080,-33050,-51930,0,0,0,324337.5,142181.25,0,0,0,0,0,-167700,-254800,0,0,0,0,29271.44,0.000292714,0.652985569
4/7/2020,132100,160240,736555.3033,622034.5207,143165,176075.7631,-23630,-63740,148160,0,0,0,-108318.75,95825,0,0,0,0,0,-499440,-74100,0,0,0,0,-11338.12,-0.000113381,0.652911533
4/8/2020,410250,327590,728547.2018,207036.2866,421575,347698.245,25090,65680,-53490,0,0,0,-106987.5,95525,0,0,0,0,0,-166540,-255360,0,0,0,0,28702.88,0.000287029,0.653098937
4/9/2020,416962.5,329100,747343.0727,208966.1482,423060,179647.8938,45520,62960,-51990,0,0,0,-108037.5,330181.25,0,0,0,0,0,173620,-223380,0,0,0,0,424462.08,0.004244621,0.655871095
4/10/2020,434175,305650,730635.5511,-208000.7096,488015,356043.1456,64610,71730,-54000,0,0,0,-138150,-146625,0,0,0,0,0,-130910,-225800,0,0,0,0,-263062.94,-0.002630629,0.654145741
4/13/2020,137962.5,166545,743939.2729,218571.081,-178850,353901.828,179280,190440,51720,0,0,0,343650,-155325,0,0,0,0,0,174480,-261030,0,0,0,0,-136088.45,-0.001360885,0.653255524
4/14/2020,-142150,-173850,-274498.9305,-656876.1384,-168090,-182894.9823,-60330,-59200,-49500,0,0,0,-370672.5,-143625,0,0,0,0,0,-527010,81570,0,0,0,0,54727.98,0.00054728,0.653613038
4/15/2020,416250,343760,756838.1531,228423.4647,486875,364414.6659,59610,55380,-143820,0,0,0,-371750,96300,0,0,0,0,0,-172720,-80060,0,0,0,0,5143.11,5.14E-05,0.653646654
4/16/2020,418125,349370,723577.1052,616826.5683,436390,356560.4151,139090,194740,50580,0,0,0,111825,144993.75,0,0,0,0,0,172040,-78930,0,0,0,0,49408.05,0.000494081,0.653969608
4/17/2020,430500,352360,735354.8284,209140.2299,417520,366375.3022,-54810,56160,-140240,0,0,0,-111375,146550,0,0,0,0,0,-168920,-273455,0,0,0,0,136561.35,0.001365614,0.654862678
4/20/2020,420975,347680,744189.0371,607079.7275,458062.5,364987.9205,-37630,-51140,-134680,0,0,0,147975,388100,0,0,0,0,0,170160,-277200,0,0,0,0,-8953.39,-8.95E-05,0.654804045
4/21/2020,409800,337270,229005.6148,203057.6533,-426607.5,-179220.7792,40040,-57990,54630,0,0,0,146600,142743.75,0,0,0,0,0,503460,-75800,0,0,0,0,54568.84,0.000545688,0.655161364
4/22/2020,418275,345520,747202.8539,-206966.6451,405170,353039.4432,-27560,-61110,-135730,0,0,0,-410038.75,-377200,0,0,0,0,0,-518610,-267715,0,0,0,0,6199.76,6.20E-05,0.655201983
4/23/2020,417112.5,343950,705767.9844,602690.9158,392400,361338.29,33000,42660,-54450,0,0,0,-409200,139762.5,0,0,0,0,0,-519990,-275660,0,0,0,0,-361.22,-3.61E-06,0.655199616
4/24/2020,424425,350760,742880.2458,204970.8953,130100,356990.0474,33880,42880,-52380,0,0,0,149075,374950,0,0,0,0,0,172350,-270690,0,0,0,0,22128.67,0.000221287,0.655344603
4/27/2020,430350,352970,701793.9023,551131.2217,144980,367738.9277,-38340,-59970,-54570,0,0,0,148225,142218.75,0,0,0,0,0,-171190,-77660,0,0,0,0,23818.03,0.00023818,0.655500693
4/28/2020,143362.5,174395,238833.8967,561487.9852,133050,185365.3972,-98720,-143220,53820,0,0,0,-147725,144356.25,0,0,0,0,0,-513150,-79200,0,0,0,0,82168.83,0.000821688,0.65603931
4/29/2020,441150,361460,244907.3703,190950.0598,374850,423624.358,-30120,-45080,-130830,0,0,0,-406312.5,-145537.5,0,0,0,0,0,-514020,-239880,0,0,0,0,-163367.28,-0.001633673,0.654967557
4/30/2020,435375,359540,654200.4129,184472.8435,120847.5,187161.7839,37680,50540,-38980,0,0,0,-403356.25,338623.25,0,0,0,0,0,169420,-243900,0,0,0,0,32990.57,0.000329906,0.655183634
5/1/2020,423262.5,348720,733599.8721,659887.3855,399047.5,367224.7685,-39560,-52880,-56700,0,0,0,-109320.75,333635.75,0,0,0,0,0,-170090,-232170,0,0,0,0,9088.21,9.09E-05,0.655243179
5/4/2020,141262.5,175910,230390.581,-178802.6038,-153600,442801.7798,81560,81600,-39860,0,0,0,362812.5,141900,0,0,0,0,0,171330,77850,0,0,0,0,29545.33,0.000295453,0.655436772
5/5/2020,-142912.5,-178485,-234519.5014,552509.2251,-142092.5,442801.7798,-196480,-216790,42680,0,0,0,-362875,-143305.5,0,0,0,0,0,-513180,-78470,0,0,0,0,-206640.38,-0.002066404,0.654082375
5/6/2020,425025,358080,-188858.2996,-182862.4363,397275,-150112.0239,-167930,-178320,-136080,0,0,0,-325620,-394800,0,0,0,0,0,-168850,-267925,0,0,0,0,-31798.47,-0.000317985,0.653874387
5/7/2020,432000,364310,-191668.0149,-184853.2398,399825,185359.4279,47100,58920,-132580,0,0,0,-326925,400200,0,0,0,0,0,517740,-234630,0,0,0,0,97311.67,0.000973117,0.654510683
5/8/2020,439275,368730,668243.3521,-560116.2469,-389542.5,377684.0131,173180,185820,-145840,0,0,0,-132600,410025,0,0,0,0,0,514170,-276255,0,0,0,0,-86377.37,-0.000863774,0.653945334
5/11/2020,438412.5,371160,672022.6996,212232.8121,431200,380642.7643,-48280,-59260,-54780,0,0,0,329568.75,354768.75,0,0,0,0,0,169800,-78130,0,0,0,0,-22555.39,-0.000225554,0.653797834
5/12/2020,142625,181565,244229.2007,211799.41,-134725,189378.3834,-128900,-179880,51600,0,0,0,108300,100212.5,0,0,0,0,0,-170680,-233220,0,0,0,0,-9019.41,-9.02E-05,0.653738865
5/13/2020,421950,359690,240496.2394,-206396.7462,403350,190133.6074,50580,58380,-145440,0,0,0,-325631.25,98675,0,0,0,0,0,171640,-269430,0,0,0,0,2033.59,2.03E-05,0.65375216
5/14/2020,427050,363180,234035.1594,-202572.8829,400800,368857.8089,55120,62260,-151290,0,0,0,-108097.5,391550,0,0,0,0,0,174090,-232500,0,0,0,0,4839.04,4.84E-05,0.653783795
5/15/2020,426975,363860,669379.3331,203548.9834,132550,374369.5124,-58860,-65000,-148140,0,0,0,-107193.75,393100,0,0,0,0,0,175630,-245130,0,0,0,0,39524.65,0.000395247,0.654042201
5/18/2020,147400,186510,644616.2047,558819.7563,453560,376560.4621,-159100,-174050,-53490,0,0,0,109706.25,405850,0,0,0,0,0,-173440,-260790,0,0,0,0,-10246.88,-0.000102469,0.653975182
5/19/2020,145937.5,186015,195870.3991,556577.8632,147262.5,190604.4007,-162500,-173250,54900,0,0,0,-110598.75,101750,0,0,0,0,0,-523680,-88960,0,0,0,0,-3367.05,-3.37E-05,0.653953162
5/20/2020,445275,379420,-247692.9359,-187112.9326,430000,191109.4578,-66980,-71500,-123970,0,0,0,-374562.5,153075,0,0,0,0,0,-175210,-280350,0,0,0,0,13093.98,0.00013094,0.654038791
5/21/2020,440550,374230,245909.3512,-184876.7123,413850,191617.8794,-67840,-72120,-136800,0,0,0,-338793.75,148931.25,0,0,0,0,0,-172190,-259950,0,0,0,0,-10661.86,-0.000106619,0.653969058
5/22/2020,442950,376250,689649.2237,186028.8047,130600,378298.0305,66500,70260,-51930,0,0,0,111918.75,397150,0,0,0,0,0,173550,-265890,0,0,0,0,138581.12,0.001385811,0.654875336
5/25/2020,135912.5,417615,196751.7021,189933.9328,144760,193296.8155,-203640,-213180,29390,0,0,0,113375,381937.5,0,0,0,0,0,130370,-90130,0,0,0,0,126565.65,0.001265657,0.655704183
5/26/2020,149725,188130,196643.4247,190839.5556,-132750,197879.8587,-206100,-217020,35860,0,0,0,-112912.5,148575,0,0,0,0,0,-170560,-87330,0,0,0,0,19948.82,0.000199488,0.655834988
5/27/2020,-151775,-188650,200065.2475,193221.879,397725,-199498.7003,-196860,-69480,-120540,0,0,0,-378062.5,-143880,0,0,0,0,0,-513210,87810,0,0,0,0,-18210.94,-0.000182109,0.655715555
5/28/2020,455700,378410,202061.521,-195395.8653,385482.5,204644.6818,-67420,70580,-127890,0,0,0,-381062.5,145237.5,0,0,0,0,0,-171330,-303835,0,0,0,0,-10946,-0.00010946,0.65564378
5/29/2020,456300,382410,687409.8679,192072.7862,131950,404525.6422,70980,70660,36980,0,0,0,115125,398150,0,0,0,0,0,173690,-306110,0,0,0,0,25867.94,0.000258679,0.655813381
6/1/2020,458100,383800,691146.3337,-194674.9282,426880,411190.6311,70880,76640,-141920,0,0,0,341437.5,404450,0,0,0,0,0,173780,-270330,0,0,0,0,36420.05,0.000364201,0.656052229
6/2/2020,461550,385910,693753.4858,591271.2623,394762.5,411667.2801,-220860,-237420,53310,0,0,0,-114581.25,403310,0,0,0,0,0,-517560,-260610,0,0,0,0,62254.23,0.000622542,0.656460649
6/3/2020,155887.5,193695,253817.0974,-203213.7452,150067.5,-208723.5996,-223740,-238740,-54630,0,0,0,116156.25,404150,0,0,0,0,0,169780,-258150,0,0,0,0,-2222.64,-2.22E-05,0.656446059
6/4/2020,466575,385050,251409.0657,200837.8903,409125,417040.7696,74820,79980,-54660,0,0,0,116306.25,152362.5,0,0,0,0,0,515670,-302750,0,0,0,0,48201.69,0.000482017,0.656762477
6/5/2020,478012.5,392340,767879.6969,598831.0308,396865,417373.848,79100,84600,-178200,0,0,0,117825,409550,0,0,0,0,0,167620,-290640,0,0,0,0,-3541.23,-3.54E-05,0.656739219
6/8/2020,484125,197695,254479.7234,-208624.0482,151222.5,0,76380,81600,-143120,0,0,0,118781.25,406950,0,0,0,0,0,509490,-301420,0,0,0,0,-298.21,-2.98E-06,0.656737261
6/9/2020,-160275,-199020,248821.4959,614629.6296,137725,214458.0549,-233640,-247080,141360,0,0,0,118800,150693.75,0,0,0,0,0,-171470,86060,0,0,0,0,-12528.34,-0.000125283,0.656654982
6/10/2020,477900,403490,-247999.5293,-173975.7341,412800,-214899.1785,-158400,-208650,-142400,0,0,0,-361856.25,-150937.5,0,0,0,0,0,171330,-296100,0,0,0,0,13920.81,0.000139208,0.656746394
6/11/2020,451537.5,384670,-241648.1511,-195273.918,393240,-422008.0472,-181700,-192750,-36260,0,0,0,-354937.5,-99875,0,0,0,0,0,173200,-288400,0,0,0,0,23884.82,0.000238848,0.656903257
6/12/2020,455212.5,385800,728648.3254,195211.4428,122917.5,206183.6469,-72520,-77460,-51930,0,0,0,117093.75,344181.25,0,0,0,0,0,518790,-286650,0,0,0,0,-6228.46,-6.23E-05,0.656862342
6/15/2020,460950,392020,721439.9048,553740.1749,147537.5,198919.2211,-185600,-198600,-50070,0,0,0,116535,147993.75,0,0,0,0,0,-516090,-287595,0,0,0,0,47640.99,0.00047641,0.657175278
6/16/2020,156437.5,199450,248309.8704,575106.5341,135650,208348.8632,-191900,-204800,-48420,0,0,0,-118200,149081.25,0,0,0,0,0,-518880,-84390,0,0,0,0,10801.95,0.00010802,0.657246265
6/17/2020,467700,399780,-249044.2055,-551378.513,135825,-210541.0709,-189800,-203550,-131040,0,0,0,-356681.25,-100637.5,0,0,0,0,0,518760,-293370,0,0,0,0,4850.01,4.85E-05,0.657278142
6/18/2020,466350,399830,-250241.4681,-202846.9433,397082.5,207534.8228,-77680,-83020,-131040,0,0,0,-356512.5,102337.5,0,0,0,0,0,172480,-284270,0,0,0,0,8583.33,8.58E-05,0.657334558
6/22/2020,155537.5,202495,746330.9006,199849.0365,151277.5,0,-80920,-86160,-49920,0,0,0,394750,156150,0,0,0,0,0,-175670,-253110,0,0,0,0,11186.13,0.000111861,0.657408088
6/23/2020,155925,203920,-251118.2109,174142.2002,138725,0,-201850,-213150,-49110,0,0,0,-117806.25,152456.25,0,0,0,0,0,-177210,-84640,0,0,0,0,25618.07,0.000256181,0.657576504
6/24/2020,457350,400430,-245309.6062,197724.6467,402012.5,0,-228060,-201550,-143730,0,0,0,-349031.25,-101475,0,0,0,0,0,529740,-241380,0,0,0,0,8260.58,8.26E-05,0.657630823
6/25/2020,460612.5,403530,-246416.7807,-200178.2849,400707.5,414590.9133,77440,82100,-148200,0,0,0,-347737.5,-102175,0,0,0,0,0,528630,-240810,0,0,0,0,-20908.58,-0.000209086,0.657493322
6/26/2020,451050,394620,746048.1518,198538.1941,400925,418205.5587,-76980,82040,-44850,0,0,0,118293.75,355512.5,0,0,0,0,0,531750,-283465,0,0,0,0,12128.46,0.000121285,0.657573066
6/29/2020,457162.5,398950,756525.4513,544547.2336,457132.5,409927.4958,-79400,-83420,-153810,0,0,0,-118725,154068.75,0,0,0,0,0,-178120,-245040,0,0,0,0,-6990.67,-6.99E-05,0.657527097
6/30/2020,463537.5,202945,247863.0756,-200827.844,-137025,206337.4409,-78540,-82300,-52530,0,0,0,119531.25,152868.75,0,0,0,0,0,-180050,-84070,0,0,0,0,834.43,8.34E-06,0.657532584
7/1/2020,465450,410750,-245210.4208,199404.4974,396060,-205545.7337,-199100,-210150,-116970,0,0,0,-358650,-101575,0,0,0,0,0,177990,-288855,0,0,0,0,7717.12,7.72E-05,0.657583326
7/2/2020,469350,414230,248596.4068,205596.5833,464640,206325.5814,-243900,-215700,-138720,0,0,0,-159325,152513.25,0,0,0,0,0,358000,-82250,0,0,0,0,-333231.26,-0.003332313,0.655392053
7/3/2020,450037.5,315500,293391.0118,639775.9602,502520,207236.5361,-57340,-85600,-137400,0,0,0,-396500,-151237.5,0,0,0,0,0,426270,-251160,0,0,0,0,347585.03,0.00347585,0.657670098
7/6/2020,158600,211970,750120.0768,590503.1391,509520,210992.082,-243780,-215500,-54900,0,0,0,-120356.25,410500,0,0,0,0,0,-358700,-289730,0,0,0,0,-34249.14,-0.000342491,0.657444851
7/7/2020,156825,210645,245415.4042,587546.5673,443940,0,-243720,-215400,-56280,0,0,0,-120318.75,411800,0,0,0,0,0,-180990,-85380,0,0,0,0,5955.17,5.96E-05,0.657484003
7/8/2020,474525,426490,242585.2498,202277.1403,432877.5,208558.6426,-81800,-86580,-164160,0,0,0,-122737.5,-105942.5,0,0,0,0,0,182060,-262200,0,0,0,0,13616.37,0.000136164,0.657573529
7/9/2020,471150,429100,763382.5163,633584.4041,419055,419402.9851,-79240,-84700,-177900,0,0,0,-122850,107212.5,0,0,0,0,0,360760,-250980,0,0,0,0,3681.45,3.68E-05,0.657597737
7/10/2020,476775,433490,240195.6901,-203495.5752,330750,416908.2577,81100,86480,-126350,0,0,0,-373443.75,-109187.5,0,0,0,0,0,540570,-250980,0,0,0,0,-5457.39,-5.46E-05,0.657561849
7/13/2020,472237.5,424000,783878.9327,206285.2609,126960,211669.3075,200500,213600,-52170,0,0,0,124237.5,394406.25,0,0,0,0,0,-181410,-256230,0,0,0,0,-166.89,-1.67E-06,0.657560752
7/14/2020,-159175,-212925,-244483.3904,579649.1228,126080,0,-201450,-214500,139680,0,0,0,-125295,109375,0,0,0,0,0,-362680,82820,0,0,0,0,-1535.23,-1.54E-05,0.657550657
7/15/2020,160975,213665,298903.6307,207018.9274,140647.5,-214606.3213,-82400,-87580,-142240,0,0,0,-124931.25,-109737.5,0,0,0,0,0,181380,-83500,0,0,0,0,-7776.47,-7.78E-05,0.657499523
7/16/2020,479175,420470,842822.4329,206482.7829,-133785,212174.8858,81500,-86740,-51690,0,0,0,123843.75,-110962.5,0,0,0,0,0,360060,-82880,0,0,0,0,11153.19,0.000111532,0.657572855
7/17/2020,482100,424900,298591.6614,205749.0375,392210,0,-81180,-86280,-154620,0,0,0,123131.25,108812.5,0,0,0,0,0,362000,-252570,0,0,0,0,32001.09,0.000320011,0.657783285
7/20/2020,486787.5,438040,836170.1287,206918.239,153850,211149.436,-81620,-86560,-147690,0,0,0,123262.5,109762.5,0,0,0,0,0,-363480,-255210,0,0,0,0,-24988.88,-0.000249889,0.657618913
7/21/2020,487687.5,434040,293731.8357,-206350.308,139365,0,-83920,-88640,-50250,0,0,0,125700,392306.25,0,0,0,0,0,368780,-91140,0,0,0,0,-7067.5,-7.07E-05,0.657572435
7/22/2020,489825,432170,-290953.3532,610216.0761,428820,0,-209500,-221450,-134480,0,0,0,-417687.5,-110562.5,0,0,0,0,0,186510,-94930,0,0,0,0,-13766.98,-0.00013767,0.657481908
7/23/2020,484125,421930,291193.7838,638599.5171,431340,199574.9792,-82140,-86620,-142800,0,0,0,-419625,-111937.5,0,0,0,0,0,189000,-95510,0,0,0,0,-37446.6,-0.000374466,0.657235703
7/24/2020,480600,418360,856596.8423,198301.304,431157.5,400591.5519,82580,86680,-144640,0,0,0,419150,388062.5,0,0,0,0,0,379500,-284370,0,0,0,0,43564.77,0.000435648,0.657522026
7/27/2020,161612.5,213505,849068.4676,617579.9864,163322.5,215336.4335,-208000,-86820,-52020,0,0,0,420625,390687.5,0,0,0,0,0,-386200,-239650,0,0,0,0,792.17,7.92E-06,0.657527235
7/28/2020,160650,210800,-283088.4627,-197226.0157,480800,0,-82080,-86440,-36000,0,0,0,-127293.75,392743.75,0,0,0,0,0,-194460,-97790,0,0,0,0,20578.69,0.000205787,0.657662545
7/29/2020,487875,426970,-281649.6114,615298.5075,473292.5,0,-247620,-218750,-129780,0,0,0,-381881.25,-114700,0,0,0,0,0,390680,-95060,0,0,0,0,6822.79,6.82E-05,0.657707416
7/30/2020,487312.5,431760,816707.3916,215548.2401,471200,213119.45,79840,85880,-146320,0,0,0,126937.5,399437.5,0,0,0,0,0,194230,-273780,0,0,0,0,-1068.11,-1.07E-05,0.657700391
7/31/2020,489525,435620,809759.2663,648599.083,484400,411225.5504,-241620,-86600,-143920,0,0,0,-126262.5,404512.5,0,0,0,0,0,392560,-275670,0,0,0,0,14321.03,0.00014321,0.657794581
8/3/2020,493275,441770,826072.6577,717973.1338,198672.5,208494.5729,-82020,88300,-126060,0,0,0,-129112.5,115800,0,0,0,0,0,-196600,-232775,0,0,0,0,-9210.39,-9.21E-05,0.657733995
8/4/2020,-165000,-221720,779443.0418,687537.0668,-199257.5,0,83400,88860,-43860,0,0,0,130462.5,116600,0,0,0,0,0,-400240,47760,0,0,0,0,13476.31,0.000134763,0.657822634
8/5/2020,165800,221835,-277421.0767,-219910.6465,198640,0,-84380,-90340,-131460,0,0,0,-434125,-120037.5,0,0,0,0,0,0,-197820,0,0,0,0,3852.64,3.85E-05,0.657847977
8/6/2020,167212.5,225225,-273978.5437,-218034.8573,198607.5,0,-83900,-90180,-151550,0,0,0,-436750,-120025,0,0,0,0,0,0,-202780,0,0,0,0,4269.4,4.27E-05,0.657876063
8/7/2020,167237.5,222455,275452.038,-220039.026,196820,0,-82440,-88800,-156660,0,0,0,-130466.25,119612.5,0,0,0,0,0,201010,-242600,0,0,0,0,-3833.67,-3.83E-05,0.657850842
8/10/2020,502912.5,442880,828815.1151,609695.0077,182730,201209.0589,-83880,-89980,43060,0,0,0,394762.5,417112.5,0,0,0,0,0,-202440,-250675,0,0,0,0,40572.23,0.000405722,0.658117747
8/11/2020,166500,217570,796777.2839,594940.3748,518075,213353.3665,-83220,-89000,43420,0,0,0,394616.25,359287.5,0,0,0,0,0,-193260,-97140,0,0,0,0,25443.53,0.000254435,0.658285196
8/12/2020,505500,445040,768267.6078,627664.63,515015,214198.8589,-85340,-90860,-150640,0,0,0,-131501.25,119187.5,0,0,0,0,0,193490,-239800,0,0,0,0,-13908.02,-0.00013908,0.658193641
8/13/2020,505162.5,447010,804855.7435,651024.2086,527450,0,-84480,-89920,-152740,0,0,0,-129600,117750,0,0,0,0,0,-195670,-245750,0,0,0,0,-18899.08,-0.000188991,0.658069249
8/14/2020,168075,222675,278794.1311,-223205.5396,519945,0,-84020,-89600,-164920,0,0,0,-128306.25,117400,0,0,0,0,0,193700,-287730,0,0,0,0,22979.44,0.000229794,0.658220469
8/17/2020,-168987.5,-225735,841685.1103,-222813.8163,-172535,0,85780,90740,46780,0,0,0,128906.25,121125,0,0,0,0,0,-397000,-241900,0,0,0,0,-9540.42,-9.54E-05,0.658157672
8/18/2020,-169350,-228185,-274529.7983,-219730.1148,187710,0,-85780,-90920,120850,0,0,0,393468.75,305906.25,0,0,0,0,0,-199940,97540,0,0,0,0,8717.81,8.72E-05,0.658215049
8/19/2020,168637.5,226640,-279500.6871,-223821.5915,185160,0,-85860,-90740,-121300,0,0,0,-132776.25,-311687.5,0,0,0,0,0,391740,95630,0,0,0,0,8536.45,8.54E-05,0.658271237
8/20/2020,-507112.5,-229545,-819017.7085,-661922.4283,198640,0,-85160,-89800,-47040,0,0,0,-132262.5,-371325,0,0,0,0,0,-193380,-231725,0,0,0,0,11037.74,0.000110377,0.658343896
8/21/2020,-169625,-231240,274721.1612,-220395.0157,-199257.5,0,84680,88700,-146880,0,0,0,-130350,-304981.25,0,0,0,0,0,-193460,-231525,0,0,0,0,-4310.72,-4.31E-05,0.658315516
8/24/2020,171375,232725,840817.5764,225856.8035,215775,0,85240,90260,-50260,0,0,0,130639.5,121462.5,0,0,0,0,0,-385540,-184900,0,0,0,0,1895.89,1.90E-05,0.658327997
8/25/2020,172150,234525,779942.2141,675082.3828,217595,0,-86700,91720,49780,0,0,0,349200,308187.5,0,0,0,0,0,-382360,-46700,0,0,0,0,2275.79,2.28E-05,0.658342979
8/26/2020,174012.5,0,274269.4928,226677.9374,215950,0,-86780,-91280,-123050,0,0,0,-350050,-122400,0,0,0,0,0,0,-187960,0,0,0,0,-5951.72,-5.95E-05,0.658303797
8/27/2020,174262.5,0,273024.7709,-224936.559,231450,217791.1232,86080,90180,-128950,0,0,0,-131343.75,-308468.75,0,0,0,0,0,192160,-185620,0,0,0,0,-4862.63,-4.86E-05,0.658271786
8/28/2020,-175225,-239835,267872.3882,250499.874,664335,217234.507,85940,90100,-53140,0,0,0,132862.5,124912.5,0,0,0,0,0,196680,-47000,0,0,0,0,10878.06,0.000108781,0.658343393
8/31/2020,174950,242280,312120.4188,-246188.0027,233587.5,0,85220,181120,-52600,0,0,0,105475,-123212.5,0,0,0,0,0,-197050,-187580,0,0,0,0,-17584.07,-0.000175841,0.658227629
9/1/2020,-176350,-246250,830682.1578,-219677.636,-235875,-218573.0464,-213800,-227900,-126350,0,0,0,-134100,126737.5,0,0,0,0,0,-197080,-47635,0,0,0,0,24018.58,0.000240186,0.658385726
9/2/2020,-178962.5,-248230,311277.1536,252652.8891,721625,219438.689,-207550,-44430,-49720,0,0,0,-351170,-313968.75,0,0,0,0,0,-193690,45205,0,0,0,0,15957.4,0.000159574,0.658490788
9/3/2020,173075,472020,308098.0348,250059.0618,751560,221018.9283,82740,88140,-149220,0,0,0,87477.5,-311156.25,0,0,0,0,0,386040,-44480,0,0,0,0,-37153.22,-0.000371532,0.658246137
9/4/2020,170875,230975,304955.1924,-246857.5773,698850,218091.1145,-79540,-85320,-155280,0,0,0,-87750,-122950,0,0,0,0,0,385240,44910,0,0,0,0,-339734.43,-0.003397344,0.656009848
9/7/2020,143737.5,148770,315547.6227,252018.2788,243920,216900.3482,-67750,84020,-138800,0,0,0,88181,124100,0,0,0,0,0,-119510,-195100,0,0,0,0,29351.21,0.000293512,0.656202395
9/8/2020,166775,221210,319642.582,721412.8035,720980,219277.563,73520,79560,48000,0,0,0,307492.5,298843.75,0,0,0,0,0,193510,45515,0,0,0,0,24791.39,0.000247914,0.656365077
9/9/2020,510037.5,455710,-324507.768,705117.343,713695,-216330.7591,-76100,-81580,-144360,0,0,0,-87395,119935,0,0,0,0,0,389360,46245,0,0,0,0,-12106.91,-0.000121069,0.656285611
9/10/2020,167025,223565,939476.7669,252517.9856,243080,219070.9507,-74600,-80120,-139380,0,0,0,131467.5,299031.25,0,0,0,0,0,-195600,-188200,0,0,0,0,14834.69,0.000148347,0.656382969
9/11/2020,166687.5,221230,944904.6577,728904.2715,229087.5,218538.0558,74660,79660,-136140,0,0,0,-130312.5,122437.5,0,0,0,0,0,-193950,-46980,0,0,0,0,1168.93,1.17E-05,0.656390642
9/14/2020,169125,225610,328802.7402,-251736.0526,245880,221507.6137,74520,79220,-138600,0,0,0,132132,122862.5,0,0,0,0,0,-195470,-191740,0,0,0,0,7462.17,7.46E-05,0.656439623
9/15/2020,170262.5,229285,332403.6,225204.6932,248640,-221168.437,76560,81060,47240,0,0,0,132487.5,310281.25,0,0,0,0,0,195800,49110,0,0,0,0,672.25,6.72E-06,0.656444036
